lastUpdated,text,title,url
2020-01-02 21:10:00,"The Linux Kongress was an annual conference of Linux developers from around the world, that took place every year from 1994 to 2010. It started as a two-day conference in 1994, when Linux was in the early stages of development, and by 2003 had become a four-day event. It occurred every year in Germany except 2001 and 2007. During its lifespan, Linux-Kongress was one of the three major international grass-roots Linux and Open Source conferences in the world, along with linux.conf.au and Ottawa Linux Symposium.
The focus of Linux-Kongress was development topics, either in kernel or user space. The conference language was English. By the end, the event consisted of two days of conference preceded by two days of tutorials.
Notable speakers[edit]The conference was a meeting place for many different types of developers. Speakers at the conference included kernel developers like Linus Torvalds, Alan Cox, Theodore Ts'o, Rusty Russell, James Bottomley, user space developers like Kalle Dalheimer and Miguel de Icaza, and open source advocates like Eric S. Raymond and Jon Hall.
History[edit]In 1999 the conference cooperated with the Storage Management Workshop. In 2000 and 2001 there were several multi-day workshops sponsored by the German Ministry of Science and Education that preceded the conference. Also there was collaboration with NLUUG. In 2009 it was co-located with the OpenSolaris Developer Conference OSDevCon.
",Linux Kongress,https://en.wikipedia.org/wiki/Linux_Kongress
2020-02-01 16:00:00,"For other uses, see GNA (disambiguation).  GNA! logoGna! was a centralized location where software developers could develop, distribute and maintain free software.[1] The service was shut down in 2017 after being around 13 years in service for dozens of software projects and millions of downloads served.
Contents1History2Archive3Impact and reception4See also5References6External links

History[edit]",Gna!,https://en.wikipedia.org/wiki/Gna.org
2018-11-19 03:43:00,"For other people named Peter MacDonald, see Peter MacDonald (disambiguation).Peter MacDonald is a Canadiansoftware engineer, best known as the creator of Softlanding Linux System (SLS), widely regarded as the first complete Linux distribution.[1] Some of his work served as a foundation of Wine. He also created the Tcl web browser BrowseX, and the PDQI suite of Tcl utilities.
Current projects include Jsish, an embeddable javascript interpreter with builtin type-checking.[2]Contents1Biography2SLS3Other software4References

Biography[edit",Peter MacDonald (computer programmer),https://en.wikipedia.org/wiki/Peter_MacDonald_(computer_programmer)
2019-12-26 08:22:00,"This article is about the Australian online service. For other uses of the word ""trove"", see trove (disambiguation).

TroveLogoHomepage (December 2014)Type of siteAustralian library database aggregatorAvailable inEnglishOwnerNational Library of AustraliaURLwww.trove.nla.gov.auCommercialnoRegistrationOptionalLaunched2009; 11 years ago (2009)Current statusOnlineTrove is an Australian online library database aggregator; a free faceted-search engine hosted by the National Library of Australia,[1] in partnership with content providers including members of the National & State Libraries Australasia.[2] It is one of the most well-respected[3] and accessed ",Trove,https://en.wikipedia.org/wiki/Trove
2020-04-01 03:12:00,"Defense DistributedType of siteOpen source digital publishingURLdefdist.orgCommercialNo[1][2]LaunchedJuly 27, 2012 (2012-07-27)Current statusActiveDefense Distributed is an online open-source hardware[1] organization that develops digital schematics of firearms in CAD files, or ""wiki weapons"",[3][4][5] that may be downloaded from the Internet and used in 3D printing or CNC milling applications.[3] Among the organization's goals is to develop and freely publish firearms-related design schematics that can be downloaded and reproduced by anyone with a 3D printer or milling machine, facilitating the popular production of ghost guns.[6][7]",Defense Distributed,https://en.wikipedia.org/wiki/Defense_Distributed
2020-04-03 18:46:00,"American progressive news and opinion website focusing on U.S. politics and cultureSalonType of siteNews websiteAvailable inEnglishOwnerChris RichmondDrew SchoentrupCreated byDavid TalbotEditorErin Keane (Editor in Chief)Key peopleChris Richmond (CEO)URLsalon.comAlexa rank 4,524 (September 2018[update])[1]CommercialYesRegistrationOptionalLaunchedApril 18, 1995; 24 years ago (1995-04-18)[2]Current statusOnline.mw-parser-output cite.citation{font-style:inherit}.mw-parser-output .citation q{quotes:""\""""""\""""""'""""'""}.mw-parser-output .id-lock-free a,.mw-parser-output .citation .cs1-lock-free a{background:url(""//upload.wikimedia.org/wikipedia/commons/thumb/6/65/Lock-green.svg/9px-Lock-green.svg.png"")no-repeat;background-position:right .1em center}.mw-parser-output .id-lock-limited a,.mw-parser-output .id-lock-registration a,.mw-parser-output .citation .cs1-lock-limited a,.mw-parser-output .citation .cs1-lock-registration a{background:url(""//upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Lock-gray-alt-2.svg/9px-Lock-gray-alt-2.svg.png"")no-repeat;background-position:right .1em center}.mw-parser-output .id-lock-subscription a,.mw-parser-output .citation .cs1-lock-subscription a{background:url(""//upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Lock-red-alt-2.svg/9px-Lock-red-alt-2.svg.png"")no-repeat;background-position:right .1em center}.mw-parser-output .cs1-subscription,.mw-parser-output .cs1-registration{color:#555}.mw-parser-output .cs1-subscription span,.mw-parser-output .cs1-registration span{border-bottom:1px dotted;cursor:help}.mw-parser-output .cs1-ws-icon a{background:url(""//upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Wikisource-logo.svg/12px-Wikisource-logo.svg.png"")no-repeat;background-position:right .1em center}.mw-parser-output code.cs1-code{color:inherit;background:inherit;border:inherit;padding:inherit}.mw-parser-output .cs1-hidden-error{display:none;font-size:100%}.mw-parser-output .cs1-visible-error{font-size:100%}.mw-parser-output .cs1-maint{display:none;color:#33aa33;margin-left:0.3em}.mw-parser-output .cs1-subscription,.mw-parser-output .cs1-registration,.mw-parser-output .cs1-format{font-size:95%}.mw-parser-output .cs1-kern-left,.mw-parser-output .cs1-kern-wl-left{padding-left:0.2em}.mw-parser-output .cs1-kern-right,.mw-parser-output .cs1-kern-wl-right{padding-right:0.2em}OCLC 43916723  ", (website),https://en.wikipedia.org/wiki/Salon.com
2020-04-03 18:46:00,"American progressive news and opinion website focusing on U.S. politics and cultureSalonType of siteNews websiteAvailable inEnglishOwnerChris RichmondDrew SchoentrupCreated byDavid TalbotEditorErin Keane (Editor in Chief)Key peopleChris Richmond (CEO)URLsalon.comAlexa rank 4,524 (September 2018[update])[1]CommercialYesRegistrationOptionalLaunchedApril 18, 1995; 24 years ago (1995-04-18)[2]Current statusOnline.mw-parser-output cite.citation{font-style:inherit}.mw-parser-output .citation q{quotes:""\""""""\""""""'""""'""}.mw-parser-output .id-lock-free a,.mw-parser-output .citation .cs1-lock-free a{background:url(""//upload.wikimedia.org/wikipedia/commons/thumb/6/65/Lock-green.svg/9px-Lock-green.svg.png"")no-repeat;background-position:right .1em center}.mw-parser-output .id-lock-limited a,.mw-parser-output .id-lock-registration a,.mw-parser-output .citation .cs1-lock-limited a,.mw-parser-output .citation .cs1-lock-registration a{background:url(""//upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Lock-gray-alt-2.svg/9px-Lock-gray-alt-2.svg.png"")no-repeat;background-position:right .1em center}.mw-parser-output .id-lock-subscription a,.mw-parser-output .citation .cs1-lock-subscription a{background:url(""//upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Lock-red-alt-2.svg/9px-Lock-red-alt-2.svg.png"")no-repeat;background-position:right .1em center}.mw-parser-output .cs1-subscription,.mw-parser-output .cs1-registration{color:#555}.mw-parser-output .cs1-subscription span,.mw-parser-output .cs1-registration span{border-bottom:1px dotted;cursor:help}.mw-parser-output .cs1-ws-icon a{background:url(""//upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Wikisource-logo.svg/12px-Wikisource-logo.svg.png"")no-repeat;background-position:right .1em center}.mw-parser-output code.cs1-code{color:inherit;background:inherit;border:inherit;padding:inherit}.mw-parser-output .cs1-hidden-error{display:none;font-size:100%}.mw-parser-output .cs1-visible-error{font-size:100%}.mw-parser-output .cs1-maint{display:none;color:#33aa33;margin-left:0.3em}.mw-parser-output .cs1-subscription,.mw-parser-output .cs1-registration,.mw-parser-output .cs1-format{font-size:95%}.mw-parser-output .cs1-kern-left,.mw-parser-output .cs1-kern-wl-left{padding-left:0.2em}.mw-parser-output .cs1-kern-right,.mw-parser-output .cs1-kern-wl-right{padding-right:0.2em}OCLC 43916723  ", (website),https://en.wikipedia.org/wiki/Salon_Media_Group
2019-09-30 05:50:00,"This article needs additional citations for verification. Please help improve this article by adding citations to reliable sources. Unsourced material may be challenged and removed.Find sources: ""Release early, release often"" – news ·newspapers ·books ·scholar ·JSTOR  (June 2016) (Learn how and when to remove this template message)Release early, release often (also: time-based releases, sometimes abbreviated RERO) is a software development philosophy that emphasizes the importance of early and frequent releases in creating a tight feedback loop between developers and testers or users, contrary to a feature-based release strategy.  Advocates argue that this allows the software development to progress faster, enables the user to help define what the software will become, better conforms to the users' requirements for the software,[1]
and ultimately results in higher quality software.[2] The development philosophy attempts to eliminate the risk of creating software that no one will use.","Release early, release often","https://en.wikipedia.org/wiki/Release_early,_release_often"
2020-04-03 21:59:00,"Not to be confused with Ian Jackson.Ian MurdockMurdock, in interview, April 2008BornIan Ashley Murdock(1973-04-28)April 28, 1973Konstanz, West GermanyDiedDecember 28, 2015(2015-12-28) (aged 42)San Francisco, California, U.S.Cause of deathAsphyxiation due to suicide by hangingAlma materPurdue UniversityOccupationProgrammerKnown forDebianHeight1.78 m (5 ft 10 in)Spouse(s)Debra Lynn (div. 2008)Children3Parent(s)Lawrence L. Murdock Ph.D. (father)Ian Ashley Murdock (28 April 1973 –  28",Ian Murdock,https://en.wikipedia.org/wiki/Ian_Murdock
2020-03-06 19:01:00,"For the form of wrist osteoarthritis, see Scaphoid Non-union Advanced Collapse. For the Somali institution, see Somali National Academy of Culture.Social Networks and Archival ContextProducerSocial Networks and Archival Context (United States)History2010 to presentAccessCostFreeCoverageDisciplinesHistoryFormat coverageFinding aidsLinksWebsiteSocial Networks and Archival Context (SNAC) is an online project for discovering, locating, and using distributed historical records in regard to individual people, families, and organizations.[1]Contents1History2Data gathering3See also4",SNAC,https://en.wikipedia.org/wiki/SNAC
2019-07-08 00:50:00,"George CadwaladerGeorge CadwaladerBorn(1806-05-16)May 16, 1806Philadelphia, PennsylvaniaDiedFebruary 3, 1879(1879-02-03) (aged 72)Philadelphia, PennsylvaniaPlace of burialChrist Church Burial Ground, Philadelphia, PennsylvaniaAllegianceUnited StatesUnionService/branchUnited States ArmyUnion ArmyYears of service1847–1848, 1861–1865RankMajor GeneralCommands held2nd Brigade, 3rd DivisionMilitary Commander of Maryland1st Div, Army of the ShenandoahBattles/warsMexican-American WarAmerican Civil WarGeorge Cadwalader (May 16, 1806 – February 3, 1879) was a general in the United States Army during the Mexican–American War and American Civil War.
",George Cadwalader,https://en.wikipedia.org/wiki/George_Cadwalader
2020-03-21 00:53:00,"This article includes a list of references, but its sources remain unclear because it has insufficient inline citations. Please help to improve this article by introducing more precise citations.  (July 2009) (Learn how and when to remove this template message)This article uses Spanish naming customs: the first or paternal family name is Bustamante and the second or maternal family name is Oseguera.Anastasio Bustamante y Oseguera4th President of MexicoIn office1 January 1830 – 13 August 1832Vice PresidentHimselfPreceded byPedro VélezSucceeded byMelchor MúzquizIn office19 April 1837 – 20 March 1839Preceded byJosé Justo CorroSucceeded byAntonio López de Santa Anna",Anastasio Bustamante,https://en.wikipedia.org/wiki/Anastasio_Bustamante
2019-09-13 16:55:00,"This biography of a living personneeds additional citations for verification. Please help by adding reliable sources. Contentious material about living persons that is unsourced or poorly sourced must be removed immediately, especially if potentially libelous or harmful.Find sources: ""Joaquín Moreno"" – news ·newspapers ·books ·scholar ·JSTOR  (April 2016) (Learn how and when to remove this template message)This article may be expanded with text translated from the corresponding article in Spanish.  (March 2016)",Joaquín Moreno,https://en.wikipedia.org/wiki/Joaqu%C3%ADn_Moreno
2020-01-02 11:26:00,"For other uses, including places named in Melchor Ocampo's honour, see Ocampo.  Melchor OcampoMelchor Ocampo (5 January 1814, Maravatío, Kingdom of Mexico, New Spain – 3 June 1861, Tepeji del Río, Hidalgo) was a mestizo by birth, a radical liberal Mexican lawyer, scientist, and politician. He was fiercely anticlerical, perhaps an atheist, and his early writings against Roman Catholic Church in Mexico gained him a reputation as an articulate liberal ideologue.[1] Ocampo has been considered the heir to José María Luis Mora, the premier liberal intellectual of the early republic.[2] He served in the administration of Benito Juárez and negotiated a controversial agreement with the United States, the McLane-Ocampo Treaty.  The Mexican state where his hometown of Maravatío now stands was much later renamed Michoacán de Ocampo in his honor.
Contents1Early life2Politics",Melchor Ocampo,https://en.wikipedia.org/wiki/Melchor_Ocampo
2020-03-20 13:31:00,"Spanish comics artist and pencillerFor the Costa Rican Olympic shooter, see Carlos Pacheco (sport shooter).For the Brazilian Olympic judoka, see Carlos Pacheco (judoka).Carlos PachecoPacheco at the 2013 Wizard World New York Experience in ManhattanBorn (1962-11-14) November 14, 1962 (age 57)San Roque, Cádiz, SpainNationalitySpanishArea(s)Penciller, Inker, WriterNotable worksAvengers ForeverFantastic Four vol. 3SupermanCarlos Pacheco (/pəˈtʃɛkoʊ/; born November 14, 1962)[1] is a Spanishcomics artist and ",Carlos Pacheco,https://en.wikipedia.org/wiki/Carlos_Pacheco
2020-02-18 19:11:00,"This article is about the 19th-century war in Mexico. For early modern Wars of the Reformation in Europe, see European wars of religion.@media all and (min-width:720px){.mw-parser-output .desktop-float-right{box-sizing:border-box;float:right;clear:right}}Reform War or First Mexican Civil War.mw-parser-output div.columns-2 div.column{float:left;width:50%;min-width:300px}.mw-parser-output div.columns-3 div.column{float:left;width:33.3%;min-width:200px}.mw-parser-output div.columns-4 div.column{float:left;width:25%;min-width:150px}.mw-parser-output div.columns-5 div.column{float:left;width:20%;min-width:120px}  Conservatives  Liberals  IndependentDate5 February 1857 — 10 January 1861LocationMexicoResultLiberal victory
Nation's infrastructure and finances are left in ruins, Convention of London is signed by the United Kingdom, Spain, and France to guarantee debt paymentsConservatives collaborate with the French during the subsequent Second French intervention in Mexico to establish a monarchyBelligerentsLiberals United States[1]Conservatives",Reform War,https://en.wikipedia.org/wiki/Reform_War
2020-04-01 07:02:00,"Mexican writer, journalist, teacher and politician  Ignacio Manuel AltamiranoIgnacio Manuel Altamirano Basilio (13 November 1834 – 13 February 1893) was a Mexican radical liberal writer, journalist, teacher and politician. He wrote Clemencia (1869), which is often considered to be the first modern Mexican novel.
Contents1Biography2Bibliography3Further reading4See also5References6External links

Biography[edit]  Altamirano in his youth",Ignacio Manuel Altamirano,https://en.wikipedia.org/wiki/Ignacio_Manuel_Altamirano
2020-03-22 17:33:00,"For the Metro station, see Metro Coyoacán.Alcaldía in Mexico City, MexicoCoyoacán, CDMXAlcaldíaFountain depicting the drinking coyotes that gave the town its name at the Jardín CentenarioSealCoyoacán within Mexico City (CDMX)Country MexicoFederal entity Mexico CityEstablished1928Named forPre-Columbian citySeatJardín Hidalgo No. 1 Col. Villa Coyoacán, C.P. 04000Government • MayorManuel Negrete Arias (PAN)Area[1] • Total54.12 km2 (20.90 sq mi)Elevation[1]2,256 m (7,402 ft)Highest elevation2,420 m (7,940 ft)Population2010 [2] • Total620,416 • Density11,000/km",Coyoacán,https://en.wikipedia.org/wiki/Coyoac%C3%A1n
2019-10-03 00:00:00,"""Gómez Farías"" redirects here. For other uses, see Gómez Farías (disambiguation).This article uses Spanish naming customs: the first or paternal family name is Gómez and the second or maternal family name is Farías.Valentín Gómez Farías7th President of MexicoIn office1 April 1833 – 16 May 1833Vice PresidentHimselfPreceded byManuel Gómez PedrazaSucceeded byAntonio López de Santa AnnaIn office3 June 1833 – 18 June 1833Vice PresidentHimselfPreceded byAntonio López de Santa AnnaSucceeded byAntonio López de Santa AnnaIn office5 July 1833 – 27 October 1833Vice PresidentHimselfPreceded byAntonio López de Santa AnnaSucceeded byAntonio López de Santa AnnaIn office16 December 1833 – 24 April 1834Vice PresidentHimselfPreceded byAntonio López de Santa AnnaSucceeded byAntonio López de Santa AnnaIn office",Valentín Gómez Farías,https://en.wikipedia.org/wiki/Valent%C3%ADn_G%C3%B3mez_Far%C3%ADas
2020-03-23 17:38:00,"The Plan of Cuernavaca (Spanish: Plan de Cuernavaca) was a declaration made in Cuernavaca, Mexico on 25 May 1834 in opposition to reform measures by the liberal administration of Vice President Valentín Gómez Farías. 
Presumably the declaration was orchestrated by President Antonio López de Santa Anna in agreement with the high clergy.
After the triumph of the Plan of Cuernavaca, all laws enacted by the progressives during ten months in office were repealed, 
the Pontifical and National University of Mexico was reopened, Congress was dissolved and the officials who implemented the reform measures were dismissed. 
Santa Anna's first dictatorship began. 
A year later, the conservative faction of the Congress approved the basis for the new constitution that gave rise to the centralist regime in Mexico.
Contents1Background2Resistance by clergy, supported by Santa Anna3Proclamation of the plan of Cuernavaca4Reactions and consequences5References6External links

Background[edit]In March 1833, Antonio López de Santa Anna was elected as President and Valentín Gómez Farías as Vice-President of Mexico. 
They alternated leadership of the executive branch due to the frequent absences of Santa Anna, sometimeS so that he could personally suppress uprisings, and other times to ""restore his failing health.""[1]",Plan of Cuernavaca,https://en.wikipedia.org/wiki/Plan_of_Cuernavaca
2020-03-25 07:14:00,"Mexican army general and politician, 1st emperor of Mexico‹ The templateInfobox royalty is being considered for merging. ›Agustín IPortrait as Emperor of Mexico by Primitivo Miranda, 1860Emperor of MexicoReign19 May 1822 – 19 March 1823Coronation21 July 1822PredecessorMonarchy establishedSuccessorProvisional Government(Chronologically)Maximilian I of Mexico(as Emperor)Prime MinistersListJosé Manuel de HerreraPresident of the Regency of MexicoReign28 September 1821 – 18 May 1822PredecessorMonarchy establishedSuccessorJuan Nepomuceno Almonte (Second Mexican Empire)Born(1783-09-27)27 September 1783Valladolid, MichoacánDied",Agustín de Iturbide,https://en.wikipedia.org/wiki/Agust%C3%ADn_de_Iturbide
2020-02-08 14:19:00,"Municipality in Morelos, Mexico  Roadside scene in Yautepec de ZaragozaYautepec is municipality located in the north-central part of the Mexican state of Morelos. The municipal seat is the city of Yautepec de Zaragoza.[1] It stands at 18°53′N99°04′W﻿ / ﻿18.883°N 99.067°W﻿ / 18.883; -99.067.
The city serves as the municipal seat for the surrounding municipality of Yautepec. In the census of 2010 the city had a population of 42,731,[2] the fifth-largest community in the state in population (after Cuernavaca, Jiutepec, Cuautla, and Temixco). The municipality, which has an area of 203 km² (78.4 sq mi) reported 102,690 inhabitants in the 2015 census.[3]Other large towns in the municipality are La Joya (population 13,715),[4]Oaxtepec (population 6,939),[5]Cocoyoc (population 9,663),[6] Los Arcos (also known as San Carlos","Yautepec, Morelos",https://en.wikipedia.org/wiki/Yautepec_de_Zaragoza
2020-03-11 01:43:00,"This article uses Spanish naming customs: the first or paternal family name is Morelos and the second or maternal family name is Pavón.José María MorelosEngraving of Morelos, signed three weeks after the Congreso de Anáhuac in Chilpancingo.President of the Supreme Mexican GovernmentIn officeOctober 24, 1814 – November 5, 1815Preceded byPost establishedSucceeded byIgnacio AlasChief of the Congress of AnáhuacIn officeSeptember 15, 1813 – October 24, 1814Preceded byPost establishedSucceeded byHimself as president under the Constitution of ApatzinganMember of the Council of ZitacuaroIn officeAugust 19, 1811 – September 15, 1813Personal detailsBorn(1765-09-30)30 September 1765Valladolid, Michoacán, New SpainDied22 December 1815(1815-12-22)",José María Morelos,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Morelos
2020-03-31 06:20:00,"State of MexicoThis article is about the state called Mexico within the country of the same name. For the country, see Mexico. For the federal district, see Mexico City. For the divisions of Mexico known as states, see States of Mexico. For other uses, see Mexico (disambiguation).State in Toluca de Lerdo, MexicoState of MexicoTlahtohcayotl MexihcoStateFree and Sovereign State of MexicoFlagSealMotto(s): Libertad, Trabajo, Cultura(Freedom, Work, Culture)Anthem: Himno al Estado de MéxicoCoordinates: 19°21′N99°38′W﻿ / ﻿19.350°N 99.633°W﻿ / 19.350; -99.633Coordinates: 19°21′N99°38′W﻿ / ﻿19.350°N 99.633°W﻿ / 19.350; -99.633CountryMexicoCapitalToluca de LerdoLargest CityEcatepec de MorelosLargest metro areaGreater Mexico CityAdmission",State of Mexico,https://en.wikipedia.org/wiki/State_of_Mexico
2020-01-13 11:49:00,"Mexican politicianThis article uses Spanish naming customs: the first or paternal family name is Tornel and the second or maternal family name is Mendívil.José María de Tornel y MendívilGovernor of the Federal DistrictIn office24 November 1833 – 12 January 1835Preceded byJosé Ignacio EstevaSucceeded byRamon Lopez RayonIn office23 February 1828 – 3 December 1828Preceded byJosé Ignacio EstevaSucceeded byJosé Ignacio EstevaGovernor of VeracruzIn office1828–1829Preceded byMiguel BarragánSucceeded bySebastian Camacho CastillaPersonal detailsBorn(1795-03-01)March 1, 1795Orziba, Veracruz, New SpainDied1853Tacubaya, Mexico City",José María Tornel,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Tornel
2020-03-25 12:34:00,1969 American Western film directed by George Roy HillButch Cassidy and the Sundance KidTheatrical release poster by Tom BeauvaisDirected byGeorge Roy HillProduced byJohn ForemanWritten byWilliam GoldmanStarringPaul NewmanRobert RedfordKatharine RossStrother MartinJeff CoreyHenry JonesMusic byBurt BacharachCinematographyConrad HallEdited byJohn C. HowardRichard C. MeyerProductioncompany Campanile ProductionsNewman-Foreman Company  Distributed by20th Century FoxRelease date,,https://en.wikipedia.org/wiki/Butch_Cassidy_and_the_Sundance_Kid
2020-03-27 12:27:00,"Deity in Mesoamerican culture and literaturea deity in Mesoamerican cultureThis article is about a Mesoamerican deity. For the giant pterosaur, see Quetzalcoatlus. For other uses, see Quetzalcoatl (disambiguation).QuetzalcoatlMember of Mesoamerican religionQuetzalcoatl, God of Wind and WisdomOther namesDeities:Ehecatl, Tlahuizcalpantecuhtli, Kukulkan (Maya)
Nicknames:""Feathered Serpent"", ""Precious Twin""[1]Major cult centerTemple of the Feathered Serpent, TeotihuacanPlanetVenusAnimalsSnakeGendermaleRegionMesoamericaEthnic groupAztec, NahuaFestivalsSeveralPersonal informationParents",Quetzalcoatl,https://en.wikipedia.org/wiki/Quetzalcoatl
2017-10-22 00:11:00,"This article contains content that is written like an advertisement. Please help improve it by removing promotional content and inappropriate external links, and by adding encyclopedic content written from a neutral point of view.  (October 2017) (Learn how and when to remove this template message)
The Cuernavaca Center for Intercultural Dialogue on Development (CCIDD) (now closed permanently[citation needed]) was a Christian retreat center located in Cuernavaca, Morelos, Mexico. Founded in 1977, CCIDD offers Canadian and American students the opportunity to experience the struggle for justice in Latin America.    Cuernavaca Center for Intercultural Dialogue on DevelopmentOver 500 groups and 10,000 students have attended CCIDD since its inception.[1]Contents1A Call to Service2",Cuernavaca Center for Intercultural Dialogue on Development,https://en.wikipedia.org/wiki/Cuernavaca_Center_for_Intercultural_Dialogue_on_Development
2019-09-28 09:25:00,"Ejército TrigranteParticipant in Mexican War of IndependenceSpanish American Wars of IndependenceActiveFebruary 24, 1821IdeologyNationalismGroup(s)Mexican royalist troopsMexican insurgent troopsLeadersArmy CommanderAgustín de IturbideGuerrilla CommanderVicente GuerreroOpponent(s)Spain; RoyalistsThis article may be expanded with text translated from the corresponding article in Spanish.  (January 2013)Click [show] for important translation instructions.View a machine-translated version of the Spanish article.Machine translation like DeepL or Google Translate  is a useful starting point for translations, but translators must revise errors as necessary and confirm that the translation is accurate, rather than simply copy-pasting machine-translated text into the English Wikipedia.Do not translate text that appears unreliable or low-quality. If possible, verify the text with references provided in the foreign-language article.You must",Army of the Three Guarantees,https://en.wikipedia.org/wiki/Ej%C3%A9rcito_Trigarante
2019-10-11 04:14:00,"For other people named Miguel Marín, see Miguel Marín (disambiguation).This article uses Spanish naming customs: the first or paternal family name is Marín and the second or maternal family name is Ocotto.Miguel MarínPersonal informationFull nameJosé Miguel Marín OcottoDate of birth(1945-03-15)15 March 1945Place of birthRío Tercero, Córdoba, ArgentinaDate of death
30 December 1991(1991-12-30) (aged 46)Place of deathQuerétaro, Querétaro, MexicoHeight
1.81 m (5 ft 11 1⁄2 in)Playing position(s)",José Miguel Marín,https://en.wikipedia.org/wiki/Jos%C3%A9_Miguel_Mar%C3%ADn
2020-03-25 18:24:00,"Wikipedia list articleCoordinates: 22°51′43″N102°36′38″W﻿ / ﻿22.86194°N 102.61056°W﻿ / 22.86194; -102.61056
List of people from Morelos, Mexico
The following are people who were born, raised, or who gained significant prominence for living in the Mexican state of Morelos:
This is a dynamic list and may never be able to satisfy particular standards for completeness. You can help by expanding it with reliably sourced entries.Contents1Actors, entertainers, and film-makers2Athletes2.1Football2.2Other sports3Criminals4Farmers, landowners, entrepreneurs, investors5","List of people from Morelos, Mexico","https://en.wikipedia.org/wiki/List_of_people_from_Morelos,_Mexico"
2020-04-03 05:53:00,"Mexican footballerIgnacio TrellesTrelles (left) in 1961Personal informationFull nameIgnacio Trelles CamposDate of birth(1916-07-31)31 July 1916Place of birthGuadalajara, MexicoDate of death
24 March 2020(2020-03-24) (aged 103)Place of deathMexico City, MexicoPlaying position(s)Midfielder[1]Senior career*YearsTeamApps(Gls)1932–1943Necaxa1943–1945",Ignacio Trelles,https://en.wikipedia.org/wiki/Ignacio_Trelles
2020-04-03 19:33:00,"For the rulers of pre-Columbian Aztec Empire, see List of Tenochtitlan rulers.Emperor of MexicoImperialImperial Coat of armsMaximilian IDetailsStyleHis Imperial MajestyFirst monarchAgustín ILast monarchMaximilian IFormation19 May 1822Abolition15 May 1867ResidencePalace of Moncada (1822-1823)
Chapultepec Castle (1864-1867)AppointerHereditaryPretender(s)Iturbide Branch:Count Maximilian von Götzen-Iturbide  Habsburg-Lorraine Branch:Archduke Carlos Felipe de Habsburgo-LorenaThe Emperor of Mexico (Spanish: Emperador de México) was the head of state and ruler of Mexico on two non-consecutive occasions in the 19th century. 
With the Declaration of Independence of the Mexican Empire from Spain in 1821, Mexico became an independent monarchy—the ",Emperor of Mexico,https://en.wikipedia.org/wiki/Emperor_of_Mexico
2019-05-31 13:17:00,"1861 battle in Mexico@media all and (min-width:720px){.mw-parser-output .desktop-float-right{box-sizing:border-box;float:right;clear:right}}Battle of San Felipe del ObrajePart of the Reform WarDate8 August 1861LocationSan Felipe del Progreso, State of MexicoResult
Liberal victoryBelligerents
Liberals
ConservativesCommanders and leadersJesús González OrtegaLeonardo MárquezvteReform WarCaborcaCelayaSalamancaAtenquiqueLa AlbarradaIxtlahuacaAhualulcoSan Joaquín1st Guadalajara1st VeracruzTacubaya",Battle of San Felipe del Obraje,https://en.wikipedia.org/wiki/Battle_of_San_Felipe_del_Obraje
2020-02-10 07:08:00,"Portuguese football managerThis name uses Portuguese naming customs: the first or maternal family name is Faria and the second or paternal family name is Caixinha.Pedro CaixinhaPersonal informationFull namePedro Miguel Faria CaixinhaDate of birth (1970-11-15) 15 November 1970 (age 49)Place of birthBeja, PortugalHeight
1.78 m (5 ft 10 in)Playing position(s)GoalkeeperYouth career1984–1985
Zona Azul1985–1986Desportivo Beja1986–1987
Zona Azul1987–1988
Ferreirense1988–1989PortimonenseSenior career*Years",Pedro Caixinha,https://en.wikipedia.org/wiki/Pedro_Caixinha
2018-11-14 10:49:00,"@media all and (min-width:720px){.mw-parser-output .desktop-float-right{box-sizing:border-box;float:right;clear:right}}Battle of CalpulalpanPart of the Reform Warbattle of CalpulalpanDate22 December 1860LocationSan Miguel de la Victoria, State of MexicoResult
Decisive Liberal victoryBelligerents
Liberals
ConservativesCommanders and leaders
11,00014 guns
8,00030 gunsvteReform WarCaborcaCelayaSalamancaAtenquiqueLa AlbarradaIxtlahuacaAhualulcoSan Joaquín1st Guadalajara1st VeracruzTacubayaTlatempa",Battle of Calpulalpan,https://en.wikipedia.org/wiki/Battle_of_Calpulalpan
2019-12-19 10:33:00,"This article has multiple issues. Please help improve it or discuss these issues on the talk page. (Learn how and when to remove these template messages)
      This article needs additional citations for verification. Please help improve this article by adding citations to reliable sources. Unsourced material may be challenged and removed.Find sources: ""Caretaker manager"" – news ·newspapers ·books ·scholar ·JSTOR  (September 2009) (Learn how and when to remove this template message)The examples and perspective in this article ",Caretaker manager,https://en.wikipedia.org/wiki/Caretaker_manager
